date,New daily cases per 100k
2023-07-23,0.02544285714285714
2023-07-30,0.016842857142857142
2023-08-06,0.033685714285714284
2023-08-13,0.0448
2023-08-20,0.06738571428571428
2023-08-27,0.09032857142857144
2023-09-03,0.13225714285714285
2023-09-10,0.1931857142857143
2023-09-17,0.3344142857142857
2023-09-24,0.4379857142857143
2023-10-01,0.5150571428571429
2023-10-08,0.5129
2023-10-15,0.6236571428571428
2023-10-22,0.8942714285714286
2023-10-29,1.4114714285714285
2023-11-05,1.5272428571428571
2023-11-12,2.2319
2023-11-19,2.674914285714286
2023-11-26,3.4802857142857144
2023-12-03,4.699285714285714
2023-12-10,6.0957
2023-12-17,6.585657142857142
2023-12-24,5.574914285714286
2023-12-31,2.659142857142857
2024-01-07,3.0871
2024-01-14,1.7828000000000002
2024-01-21,1.5286714285714287
