,state,geoid,year,month,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k,date,date_str
1274,Tennessee,USA-47,2022,01,13645.48,13421.75,196.53,51.32,53.86,0.79,2022-01-01,2022-01
1275,Texas,USA-48,2022,01,53047.26,50344.08,173.62,117.16,107.71,0.37,2022-01-01,2022-01
1276,Utah,USA-49,2022,01,8017.48,7657.94,238.86,10.68,10.33,0.32,2022-01-01,2022-01
1277,Vermont,USA-50,2022,01,1291.13,1246.74,199.8,2.1,2.13,0.34,2022-01-01,2022-01
1278,Virgin Islands,USA-78,2022,01,187.58,199.33,187.63,0.39,0.32,0.3,2022-01-01,2022-01
1279,Virginia,USA-51,2022,01,13778.45,14211.09,166.49,20.32,21.14,0.25,2022-01-01,2022-01
1280,Washington,USA-53,2022,01,15577.84,15027.82,197.35,30.13,27.64,0.36,2022-01-01,2022-01
1281,West Virginia,USA-54,2022,01,3826.1,3581.58,199.85,13.77,13.61,0.76,2022-01-01,2022-01
1282,Wisconsin,USA-55,2022,01,12773.06,12888.47,221.36,38.74,37.52,0.64,2022-01-01,2022-01
1283,Wyoming,USA-56,2022,01,995.71,902.67,155.97,3.19,2.79,0.48,2022-01-01,2022-01
1284,Alabama,USA-01,2022,02,2189.57,3152.54,64.3,40.68,38.62,0.79,2022-02-01,2022-02
1285,Alaska,USA-02,2022,02,797.64,1013.99,138.61,2.54,2.63,0.36,2022-02-01,2022-02
1286,American Samoa,USA-60,2022,02,2.39,2.73,5.51,0.0,0.0,0.0,2022-02-01,2022-02
1287,Arizona,USA-04,2022,02,3794.5,5243.31,72.04,62.18,69.36,0.95,2022-02-01,2022-02
1288,Arkansas,USA-05,2022,02,1543.75,1883.16,62.4,31.79,28.78,0.95,2022-02-01,2022-02
1289,California,USA-06,2022,02,20136.75,26608.51,67.34,189.18,186.16,0.47,2022-02-01,2022-02
1290,Colorado,USA-08,2022,02,2176.25,3034.44,52.69,23.86,28.46,0.49,2022-02-01,2022-02
1291,Connecticut,USA-09,2022,02,856.75,1000.13,28.05,16.43,20.58,0.58,2022-02-01,2022-02
1292,Delaware,USA-10,2022,02,303.93,361.49,37.12,6.36,7.02,0.72,2022-02-01,2022-02
1293,District of Columbia,USA-11,2022,02,131.29,165.74,23.48,1.04,1.36,0.19,2022-02-01,2022-02
1294,Florida,USA-12,2022,02,9668.11,11885.62,55.34,172.11,174.11,0.81,2022-02-01,2022-02
1295,Georgia,USA-13,2022,02,3317.36,4392.13,41.19,84.14,84.68,0.79,2022-02-01,2022-02
1296,Guam,USA-66,2022,02,437.21,492.11,292.08,1.36,1.39,0.82,2022-02-01,2022-02
1297,Hawaii,USA-15,2022,02,578.89,767.82,54.23,5.46,5.6,0.39,2022-02-01,2022-02
1298,Idaho,USA-16,2022,02,1637.64,1726.23,96.6,11.79,12.59,0.7,2022-02-01,2022-02
1299,Illinois,USA-17,2022,02,3964.82,5003.39,39.48,78.79,86.07,0.68,2022-02-01,2022-02
1300,Indiana,USA-18,2022,02,2084.0,3045.82,45.24,53.11,55.84,0.83,2022-02-01,2022-02
1301,Iowa,USA-19,2022,02,1305.75,1484.32,47.04,20.86,21.1,0.67,2022-02-01,2022-02
1302,Kansas,USA-20,2022,02,1284.14,1741.95,59.79,14.39,20.39,0.7,2022-02-01,2022-02
1303,Kentucky,USA-21,2022,02,4125.61,5001.93,111.96,33.18,32.3,0.72,2022-02-01,2022-02
1304,Louisiana,USA-22,2022,02,1979.46,2504.05,53.86,33.29,35.76,0.77,2022-02-01,2022-02
1305,Maine,USA-23,2022,02,1854.46,965.09,71.8,11.64,10.74,0.8,2022-02-01,2022-02
1306,Maryland,USA-24,2022,02,1678.75,1035.47,17.13,22.79,25.53,0.42,2022-02-01,2022-02
1307,Massachusetts,USA-25,2022,02,2132.07,2715.14,39.39,49.64,52.42,0.76,2022-02-01,2022-02
1308,Michigan,USA-26,2022,02,3645.86,4825.87,48.32,80.07,82.01,0.82,2022-02-01,2022-02
1309,Minnesota,USA-27,2022,02,3280.46,4032.96,71.51,26.0,26.62,0.47,2022-02-01,2022-02
1310,Mississippi,USA-28,2022,02,2232.93,2689.63,90.37,39.43,41.47,1.39,2022-02-01,2022-02
1311,Missouri,USA-29,2022,02,2409.57,3018.81,49.19,58.57,54.83,0.89,2022-02-01,2022-02
1312,Montana,USA-30,2022,02,854.68,1002.27,93.78,6.57,5.94,0.56,2022-02-01,2022-02
1313,Nebraska,USA-31,2022,02,1292.93,725.66,37.51,10.36,10.64,0.55,2022-02-01,2022-02
1314,Nevada,USA-32,2022,02,959.57,1259.8,40.9,26.89,26.55,0.86,2022-02-01,2022-02
1315,New Hampshire,USA-33,2022,02,768.07,938.75,69.04,6.0,6.27,0.46,2022-02-01,2022-02
1316,New Jersey,USA-34,2022,02,1987.82,2352.32,26.48,52.64,56.71,0.64,2022-02-01,2022-02
1317,New Mexico,USA-35,2022,02,1119.54,1522.56,72.61,16.61,17.23,0.82,2022-02-01,2022-02
1318,New York,USA-36,2022,02,4248.68,5206.13,26.76,89.07,99.52,0.51,2022-02-01,2022-02
1319,North Carolina,USA-37,2022,02,6072.5,7919.81,75.51,64.75,68.17,0.65,2022-02-01,2022-02
1320,North Dakota,USA-38,2022,02,510.21,625.34,82.06,3.54,3.39,0.44,2022-02-01,2022-02
1321,Northern Mariana Islands,USA-69,2022,02,178.29,169.23,314.07,0.25,0.22,0.41,2022-02-01,2022-02
1322,Ohio,USA-39,2022,02,2626.25,3327.39,28.47,125.32,129.44,1.11,2022-02-01,2022-02
1323,Oklahoma,USA-40,2022,02,1595.75,2501.01,63.21,33.79,33.52,0.85,2022-02-01,2022-02
1324,Oregon,USA-41,2022,02,2144.75,2717.41,64.43,18.64,17.61,0.42,2022-02-01,2022-02
1325,Pennsylvania,USA-42,2022,02,3426.57,4711.21,36.8,94.11,100.14,0.78,2022-02-01,2022-02
1326,Puerto Rico,USA-72,2022,02,571.29,752.37,22.21,9.11,10.63,0.31,2022-02-01,2022-02
1327,Rhode Island,USA-44,2022,02,433.79,549.83,51.9,3.43,4.08,0.39,2022-02-01,2022-02
1328,South Carolina,USA-45,2022,02,2719.14,4082.99,79.3,49.46,51.9,1.01,2022-02-01,2022-02
1329,South Dakota,USA-46,2022,02,338.18,376.41,42.55,5.54,5.84,0.66,2022-02-01,2022-02
1330,Tennessee,USA-47,2022,02,5449.75,6164.38,90.27,71.0,69.58,1.02,2022-02-01,2022-02
1331,Texas,USA-48,2022,02,12324.39,15360.67,52.98,189.5,192.68,0.66,2022-02-01,2022-02
1332,Utah,USA-49,2022,02,1333.93,1818.1,56.71,10.46,10.81,0.34,2022-02-01,2022-02
1333,Vermont,USA-50,2022,02,281.86,340.56,54.58,2.21,2.29,0.37,2022-02-01,2022-02
1334,Virgin Islands,USA-78,2022,02,18.86,24.46,23.03,0.29,0.42,0.39,2022-02-01,2022-02
1335,Virginia,USA-51,2022,02,3367.57,4161.84,48.76,91.21,84.94,0.99,2022-02-01,2022-02
1336,Washington,USA-53,2022,02,3176.32,5168.07,67.87,39.39,42.64,0.56,2022-02-01,2022-02
1337,West Virginia,USA-54,2022,02,1547.86,1826.92,101.94,19.79,20.33,1.13,2022-02-01,2022-02
1338,Wisconsin,USA-55,2022,02,1984.46,2574.7,44.22,32.96,34.81,0.6,2022-02-01,2022-02
1339,Wyoming,USA-56,2022,02,307.0,409.6,70.77,3.32,3.32,0.58,2022-02-01,2022-02
1340,Alabama,USA-01,2022,03,508.45,427.19,8.71,34.35,36.0,0.74,2022-03-01,2022-03
1341,Alaska,USA-02,2022,03,246.52,229.97,31.44,2.06,2.02,0.28,2022-03-01,2022-03
1342,American Samoa,USA-60,2022,03,118.42,93.44,189.01,0.0,0.0,0.0,2022-03-01,2022-03
1343,Arizona,USA-04,2022,03,977.1,911.87,12.53,42.65,40.32,0.55,2022-03-01,2022-03
1344,Arkansas,USA-05,2022,03,417.35,464.68,15.4,22.77,25.65,0.85,2022-03-01,2022-03
1345,California,USA-06,2022,03,4138.9,4641.1,11.75,111.42,123.13,0.31,2022-03-01,2022-03
1346,Colorado,USA-08,2022,03,1019.29,1061.99,18.44,5.39,7.3,0.13,2022-03-01,2022-03
1347,Connecticut,USA-09,2022,03,431.81,321.63,9.02,9.87,11.81,0.33,2022-03-01,2022-03
1348,Delaware,USA-10,2022,03,97.61,89.41,9.18,4.42,4.32,0.44,2022-03-01,2022-03
1349,District of Columbia,USA-11,2022,03,65.61,73.97,10.48,0.42,0.52,0.07,2022-03-01,2022-03
1350,Florida,USA-12,2022,03,1401.26,1478.71,6.89,101.94,114.09,0.53,2022-03-01,2022-03
1351,Georgia,USA-13,2022,03,1112.97,843.71,7.91,48.97,50.29,0.47,2022-03-01,2022-03
1352,Guam,USA-66,2022,03,86.84,107.48,63.8,0.58,0.8,0.48,2022-03-01,2022-03
1353,Hawaii,USA-15,2022,03,135.52,152.32,10.76,1.45,2.09,0.15,2022-03-01,2022-03
1354,Idaho,USA-16,2022,03,575.29,697.24,39.02,3.97,4.88,0.27,2022-03-01,2022-03
1355,Illinois,USA-17,2022,03,1197.58,1245.01,9.83,24.42,28.62,0.23,2022-03-01,2022-03
1356,Indiana,USA-18,2022,03,166.03,350.38,5.2,17.1,19.82,0.3,2022-03-01,2022-03
1357,Iowa,USA-19,2022,03,310.13,179.72,5.7,11.61,11.25,0.36,2022-03-01,2022-03
1358,Kansas,USA-20,2022,03,129.55,175.17,6.01,11.39,11.5,0.39,2022-03-01,2022-03
1359,Kentucky,USA-21,2022,03,1110.35,1176.21,26.33,32.39,32.64,0.73,2022-03-01,2022-03
1360,Louisiana,USA-22,2022,03,218.87,236.41,5.09,16.81,16.45,0.35,2022-03-01,2022-03
1361,Maine,USA-23,2022,03,310.97,340.29,25.32,4.45,6.09,0.45,2022-03-01,2022-03
1362,Maryland,USA-24,2022,03,311.0,334.73,5.54,7.19,8.01,0.13,2022-03-01,2022-03
1363,Massachusetts,USA-25,2022,03,886.1,840.94,12.2,-107.06,17.79,0.26,2022-03-01,2022-03
1364,Michigan,USA-26,2022,03,871.87,975.12,9.76,37.26,38.92,0.39,2022-03-01,2022-03
1365,Minnesota,USA-27,2022,03,516.9,540.38,9.58,11.26,11.83,0.21,2022-03-01,2022-03
1366,Mississippi,USA-28,2022,03,148.97,179.08,6.02,11.55,13.16,0.44,2022-03-01,2022-03
1367,Missouri,USA-29,2022,03,480.74,529.96,8.63,35.71,37.46,0.61,2022-03-01,2022-03
1368,Montana,USA-30,2022,03,191.52,229.66,21.49,1.9,2.56,0.24,2022-03-01,2022-03
1369,Nebraska,USA-31,2022,03,72.03,77.39,4.0,6.61,4.88,0.25,2022-03-01,2022-03
1370,Nevada,USA-32,2022,03,947.19,315.47,10.24,12.48,14.31,0.47,2022-03-01,2022-03
1371,New Hampshire,USA-33,2022,03,134.81,161.66,11.89,2.42,2.62,0.19,2022-03-01,2022-03
1372,New Jersey,USA-34,2022,03,1041.68,1003.21,11.29,10.19,12.02,0.13,2022-03-01,2022-03
1373,New Mexico,USA-35,2022,03,207.23,226.79,10.82,11.45,11.1,0.53,2022-03-01,2022-03
1374,New York,USA-36,2022,03,2270.32,2131.69,10.96,18.45,20.97,0.11,2022-03-01,2022-03
1375,North Carolina,USA-37,2022,03,1281.81,1478.26,14.09,20.55,23.55,0.23,2022-03-01,2022-03
1376,North Dakota,USA-38,2022,03,55.71,67.13,8.81,1.29,1.87,0.25,2022-03-01,2022-03
1377,Northern Mariana Islands,USA-69,2022,03,41.23,64.89,120.42,0.1,0.31,0.58,2022-03-01,2022-03
1378,Ohio,USA-39,2022,03,608.42,672.05,5.75,47.16,49.03,0.42,2022-03-01,2022-03
1379,Oklahoma,USA-40,2022,03,395.26,491.87,12.43,32.9,32.57,0.82,2022-03-01,2022-03
1380,Oregon,USA-41,2022,03,329.77,373.19,8.85,16.84,16.71,0.4,2022-03-01,2022-03
1381,Pennsylvania,USA-42,2022,03,771.87,855.12,6.68,34.16,35.97,0.28,2022-03-01,2022-03
1382,Puerto Rico,USA-72,2022,03,228.35,221.41,6.54,1.94,2.07,0.06,2022-03-01,2022-03
1383,Rhode Island,USA-44,2022,03,172.16,168.26,15.88,3.55,1.07,0.1,2022-03-01,2022-03
1384,South Carolina,USA-45,2022,03,225.32,323.88,6.29,23.42,30.51,0.59,2022-03-01,2022-03
1385,South Dakota,USA-46,2022,03,39.58,46.64,5.27,2.52,2.97,0.34,2022-03-01,2022-03
1386,Tennessee,USA-47,2022,03,533.94,607.21,8.89,36.06,40.56,0.6,2022-03-01,2022-03
1387,Texas,USA-48,2022,03,3746.1,3861.51,13.32,80.87,87.79,0.3,2022-03-01,2022-03
1388,Utah,USA-49,2022,03,164.9,191.93,5.99,9.77,10.1,0.32,2022-03-01,2022-03
1389,Vermont,USA-50,2022,03,137.9,137.89,22.1,0.61,0.92,0.15,2022-03-01,2022-03
1390,Virgin Islands,USA-78,2022,03,7.68,8.83,8.32,0.06,0.1,0.1,2022-03-01,2022-03
1391,Virginia,USA-51,2022,03,933.84,1003.6,11.76,29.71,37.28,0.44,2022-03-01,2022-03
1392,Washington,USA-53,2022,03,998.65,1125.8,14.78,19.32,21.92,0.29,2022-03-01,2022-03
1393,West Virginia,USA-54,2022,03,247.03,312.51,17.44,16.58,15.71,0.88,2022-03-01,2022-03
1394,Wisconsin,USA-55,2022,03,428.9,446.21,7.66,32.42,33.29,0.57,2022-03-01,2022-03
1395,Wyoming,USA-56,2022,03,32.61,41.42,7.16,2.35,2.21,0.38,2022-03-01,2022-03
1396,Alabama,USA-01,2022,04,180.2,174.44,3.56,9.23,10.23,0.21,2022-04-01,2022-04
1397,Alaska,USA-02,2022,04,192.3,203.06,27.76,0.67,0.9,0.12,2022-04-01,2022-04
1398,American Samoa,USA-60,2022,04,58.7,117.9,238.48,0.4,0.99,2.0,2022-04-01,2022-04
1399,Arizona,USA-04,2022,04,478.13,448.04,6.16,22.77,30.52,0.42,2022-04-01,2022-04
1400,Arkansas,USA-05,2022,04,97.83,92.31,3.06,5.3,5.49,0.18,2022-04-01,2022-04
1401,California,USA-06,2022,04,4399.4,3991.57,10.1,46.7,47.85,0.12,2022-04-01,2022-04
1402,Colorado,USA-08,2022,04,1281.87,1283.08,22.28,6.4,7.55,0.13,2022-04-01,2022-04
1403,Connecticut,USA-09,2022,04,716.87,686.42,19.25,2.47,2.83,0.08,2022-04-01,2022-04
1404,Delaware,USA-10,2022,04,93.8,133.09,13.67,2.03,1.96,0.2,2022-04-01,2022-04
1405,District of Columbia,USA-11,2022,04,178.17,177.76,25.19,0.3,0.27,0.04,2022-04-01,2022-04
1406,Florida,USA-12,2022,04,2523.97,2361.54,11.0,23.47,26.23,0.12,2022-04-01,2022-04
1407,Georgia,USA-13,2022,04,530.8,594.01,5.57,25.93,31.29,0.29,2022-04-01,2022-04
1408,Guam,USA-66,2022,04,29.07,30.4,18.04,0.27,0.58,0.34,2022-04-01,2022-04
1409,Hawaii,USA-15,2022,04,243.2,223.55,15.79,1.3,1.29,0.09,2022-04-01,2022-04
1410,Idaho,USA-16,2022,04,68.27,69.79,3.9,1.8,1.9,0.11,2022-04-01,2022-04
1411,Illinois,USA-17,2022,04,2350.57,2137.34,16.87,7.7,8.77,0.07,2022-04-01,2022-04
1412,Indiana,USA-18,2022,04,382.3,292.05,4.34,7.13,6.59,0.1,2022-04-01,2022-04
1413,Iowa,USA-19,2022,04,177.3,148.64,4.71,2.8,3.55,0.11,2022-04-01,2022-04
1414,Kansas,USA-20,2022,04,188.5,149.73,5.14,10.47,11.34,0.39,2022-04-01,2022-04
1415,Kentucky,USA-21,2022,04,486.67,524.26,11.73,17.03,19.22,0.43,2022-04-01,2022-04
1416,Louisiana,USA-22,2022,04,186.3,155.96,3.36,4.03,4.76,0.1,2022-04-01,2022-04
1417,Maine,USA-23,2022,04,309.67,268.53,19.98,2.8,3.34,0.25,2022-04-01,2022-04
1418,Maryland,USA-24,2022,04,653.8,595.16,9.85,3.7,3.73,0.06,2022-04-01,2022-04
1419,Massachusetts,USA-25,2022,04,1944.73,1817.55,26.37,5.27,5.33,0.08,2022-04-01,2022-04
1420,Michigan,USA-26,2022,04,1471.53,1372.96,13.75,12.67,14.6,0.15,2022-04-01,2022-04
1421,Minnesota,USA-27,2022,04,767.9,688.19,12.2,4.67,5.33,0.1,2022-04-01,2022-04
1422,Mississippi,USA-28,2022,04,100.57,101.24,3.4,1.57,1.79,0.06,2022-04-01,2022-04
1423,Missouri,USA-29,2022,04,181.67,234.94,3.83,1.03,3.6,0.06,2022-04-01,2022-04
1424,Montana,USA-30,2022,04,47.43,43.46,4.07,3.87,0.79,0.08,2022-04-01,2022-04
1425,Nebraska,USA-31,2022,04,74.27,85.48,4.42,1.2,3.68,0.19,2022-04-01,2022-04
1426,Nevada,USA-32,2022,04,210.73,189.37,6.15,22.77,7.97,0.26,2022-04-01,2022-04
1427,New Hampshire,USA-33,2022,04,248.03,231.65,17.04,0.93,0.98,0.07,2022-04-01,2022-04
1428,New Jersey,USA-34,2022,04,2062.9,1872.61,21.08,6.7,6.68,0.08,2022-04-01,2022-04
1429,New Mexico,USA-35,2022,04,149.03,143.81,6.86,7.5,8.03,0.38,2022-04-01,2022-04
1430,New York,USA-36,2022,04,5710.6,5305.96,27.27,12.37,11.29,0.06,2022-04-01,2022-04
1431,North Carolina,USA-37,2022,04,1008.7,911.36,8.69,6.6,6.89,0.07,2022-04-01,2022-04
1432,North Dakota,USA-38,2022,04,44.9,40.23,5.28,1.2,1.13,0.15,2022-04-01,2022-04
1433,Northern Mariana Islands,USA-69,2022,04,6.6,7.88,14.62,0.03,0.11,0.21,2022-04-01,2022-04
1434,Ohio,USA-39,2022,04,808.57,730.92,6.25,12.87,18.69,0.16,2022-04-01,2022-04
1435,Oklahoma,USA-40,2022,04,237.8,242.34,6.12,8.7,10.89,0.28,2022-04-01,2022-04
1436,Oregon,USA-41,2022,04,571.97,507.32,12.03,11.93,13.95,0.33,2022-04-01,2022-04
1437,Pennsylvania,USA-42,2022,04,1295.53,1130.89,8.83,13.4,14.01,0.11,2022-04-01,2022-04
1438,Puerto Rico,USA-72,2022,04,1890.13,1485.11,43.85,1.23,1.1,0.03,2022-04-01,2022-04
1439,Rhode Island,USA-44,2022,04,345.57,321.68,30.37,0.6,0.6,0.06,2022-04-01,2022-04
1440,South Carolina,USA-45,2022,04,204.4,189.75,3.68,5.87,7.34,0.14,2022-04-01,2022-04
1441,South Dakota,USA-46,2022,04,23.43,23.14,2.61,0.97,0.88,0.1,2022-04-01,2022-04
1442,Tennessee,USA-47,2022,04,330.6,294.98,4.32,18.6,20.73,0.3,2022-04-01,2022-04
1443,Texas,USA-48,2022,04,2386.37,2422.19,8.35,26.53,29.71,0.1,2022-04-01,2022-04
1444,Utah,USA-49,2022,04,144.4,133.8,4.17,1.1,2.87,0.09,2022-04-01,2022-04
1445,Vermont,USA-50,2022,04,240.1,226.26,36.26,0.67,0.56,0.09,2022-04-01,2022-04
1446,Virgin Islands,USA-78,2022,04,22.33,20.65,19.44,0.0,0.03,0.03,2022-04-01,2022-04
1447,Virginia,USA-51,2022,04,1085.57,1028.76,12.05,18.13,18.68,0.22,2022-04-01,2022-04
1448,Washington,USA-53,2022,04,1435.87,1143.21,15.01,6.9,7.18,0.09,2022-04-01,2022-04
1449,West Virginia,USA-54,2022,04,114.5,106.63,5.95,0.83,6.94,0.39,2022-04-01,2022-04
1450,Wisconsin,USA-55,2022,04,839.27,736.43,12.65,3.7,5.94,0.1,2022-04-01,2022-04
1451,Wyoming,USA-56,2022,04,14.6,17.15,2.96,0.7,0.8,0.14,2022-04-01,2022-04
1452,Alabama,USA-01,2022,05,459.03,397.55,8.11,3.13,3.29,0.07,2022-05-01,2022-05
1453,Alaska,USA-02,2022,05,227.19,247.75,33.87,1.1,1.72,0.23,2022-05-01,2022-05
1454,American Samoa,USA-60,2022,05,20.26,19.42,39.29,0.61,0.67,1.37,2022-05-01,2022-05
1455,Arizona,USA-04,2022,05,906.55,939.04,12.9,11.23,12.59,0.17,2022-05-01,2022-05
1456,Arkansas,USA-05,2022,05,242.1,233.69,7.74,3.06,3.12,0.1,2022-05-01,2022-05
1457,California,USA-06,2022,05,10867.94,10744.59,27.19,34.52,39.62,0.1,2022-05-01,2022-05
1458,Colorado,USA-08,2022,05,2103.42,1537.34,26.7,12.35,4.63,0.08,2022-05-01,2022-05
1459,Connecticut,USA-09,2022,05,1642.35,1646.41,46.18,2.94,3.32,0.09,2022-05-01,2022-05
1460,Delaware,USA-10,2022,05,457.35,423.33,43.47,1.58,1.66,0.17,2022-05-01,2022-05
1461,District of Columbia,USA-11,2022,05,248.23,243.64,34.52,0.06,0.3,0.04,2022-05-01,2022-05
1462,Florida,USA-12,2022,05,7549.48,6886.83,32.06,19.42,19.25,0.09,2022-05-01,2022-05
1463,Georgia,USA-13,2022,05,1284.55,1352.2,12.68,11.77,13.6,0.13,2022-05-01,2022-05
1464,Guam,USA-66,2022,05,30.26,29.57,17.55,0.29,0.46,0.27,2022-05-01,2022-05
1465,Hawaii,USA-15,2022,05,827.32,871.45,61.55,1.06,1.22,0.09,2022-05-01,2022-05
1466,Idaho,USA-16,2022,05,160.06,162.9,9.12,0.42,0.58,0.03,2022-05-01,2022-05
1467,Illinois,USA-17,2022,05,5286.65,5143.26,40.59,7.65,8.0,0.06,2022-05-01,2022-05
1468,Indiana,USA-18,2022,05,918.35,970.52,14.42,3.65,4.58,0.07,2022-05-01,2022-05
1469,Iowa,USA-19,2022,05,492.97,470.23,14.91,1.9,2.17,0.07,2022-05-01,2022-05
1470,Kansas,USA-20,2022,05,326.48,405.6,13.92,10.45,6.44,0.22,2022-05-01,2022-05
1471,Kentucky,USA-21,2022,05,981.23,853.84,19.11,17.0,16.61,0.37,2022-05-01,2022-05
1472,Louisiana,USA-22,2022,05,700.61,642.21,13.82,2.52,2.77,0.06,2022-05-01,2022-05
1473,Maine,USA-23,2022,05,574.9,610.72,45.43,1.94,2.14,0.16,2022-05-01,2022-05
1474,Maryland,USA-24,2022,05,1745.1,1749.15,28.93,4.55,4.92,0.08,2022-05-01,2022-05
1475,Massachusetts,USA-25,2022,05,3668.81,3687.36,53.5,10.68,10.52,0.15,2022-05-01,2022-05
1476,Michigan,USA-26,2022,05,3286.61,3485.13,34.9,11.45,12.37,0.12,2022-05-01,2022-05
1477,Minnesota,USA-27,2022,05,1763.26,1805.38,32.01,5.32,5.51,0.1,2022-05-01,2022-05
1478,Mississippi,USA-28,2022,05,347.19,312.14,10.49,0.74,0.92,0.03,2022-05-01,2022-05
1479,Missouri,USA-29,2022,05,1216.84,920.78,15.0,17.87,8.23,0.13,2022-05-01,2022-05
1480,Montana,USA-30,2022,05,118.26,114.54,10.72,1.23,1.66,0.15,2022-05-01,2022-05
1481,Nebraska,USA-31,2022,05,229.52,205.86,10.64,2.94,2.37,0.12,2022-05-01,2022-05
1482,Nevada,USA-32,2022,05,578.16,574.65,18.66,3.52,4.46,0.14,2022-05-01,2022-05
1483,New Hampshire,USA-33,2022,05,502.81,499.62,36.74,1.84,1.8,0.13,2022-05-01,2022-05
1484,New Jersey,USA-34,2022,05,4287.13,4248.53,47.83,8.68,8.74,0.1,2022-05-01,2022-05
1485,New Mexico,USA-35,2022,05,441.55,394.6,18.82,9.42,10.29,0.49,2022-05-01,2022-05
1486,New York,USA-36,2022,05,8970.35,9083.3,46.69,20.74,21.64,0.11,2022-05-01,2022-05
1487,North Carolina,USA-37,2022,05,2772.06,2905.7,27.71,39.97,3.93,0.04,2022-05-01,2022-05
1488,North Dakota,USA-38,2022,05,111.1,104.77,13.75,0.48,0.6,0.08,2022-05-01,2022-05
1489,Northern Mariana Islands,USA-69,2022,05,3.32,2.66,4.94,0.0,0.0,0.0,2022-05-01,2022-05
1490,Ohio,USA-39,2022,05,2131.13,2202.0,18.84,6.45,7.53,0.07,2022-05-01,2022-05
1491,Oklahoma,USA-40,2022,05,286.03,298.39,7.54,4.81,5.76,0.14,2022-05-01,2022-05
1492,Oregon,USA-41,2022,05,1423.81,1378.96,32.7,4.29,3.84,0.09,2022-05-01,2022-05
1493,Pennsylvania,USA-42,2022,05,3401.06,3192.25,24.94,16.35,17.67,0.14,2022-05-01,2022-05
1494,Puerto Rico,USA-72,2022,05,4288.84,4386.33,129.51,5.03,4.89,0.14,2022-05-01,2022-05
1495,Rhode Island,USA-44,2022,05,682.61,683.36,64.51,1.26,1.19,0.11,2022-05-01,2022-05
1496,South Carolina,USA-45,2022,05,693.23,680.14,13.21,4.45,4.19,0.08,2022-05-01,2022-05
1497,South Dakota,USA-46,2022,05,61.03,64.86,7.33,0.48,0.64,0.07,2022-05-01,2022-05
1498,Tennessee,USA-47,2022,05,1029.68,924.1,13.53,10.06,10.35,0.15,2022-05-01,2022-05
1499,Texas,USA-48,2022,05,3755.97,3510.29,12.11,8.58,9.7,0.03,2022-05-01,2022-05
1500,Utah,USA-49,2022,05,539.68,545.05,17.0,0.97,1.04,0.03,2022-05-01,2022-05
1501,Vermont,USA-50,2022,05,245.74,306.56,49.13,0.77,0.96,0.15,2022-05-01,2022-05
1502,Virgin Islands,USA-78,2022,05,101.16,107.92,101.59,0.06,0.1,0.09,2022-05-01,2022-05
1503,Virginia,USA-51,2022,05,2783.81,2625.77,30.76,4.94,5.65,0.07,2022-05-01,2022-05
1504,Washington,USA-53,2022,05,2562.58,2754.72,36.18,7.1,7.44,0.1,2022-05-01,2022-05
1505,West Virginia,USA-54,2022,05,474.87,437.76,24.43,2.97,3.23,0.18,2022-05-01,2022-05
1506,Wisconsin,USA-55,2022,05,2094.0,2031.13,34.88,6.03,6.07,0.1,2022-05-01,2022-05
1507,Wyoming,USA-56,2022,05,62.0,46.56,8.05,0.26,0.4,0.07,2022-05-01,2022-05
1508,Alabama,USA-01,2022,06,1410.1,1266.75,25.84,3.03,2.63,0.06,2022-06-01,2022-06
1509,Alaska,USA-02,2022,06,410.53,336.75,46.03,0.0,0.0,0.0,2022-06-01,2022-06
1510,American Samoa,USA-60,2022,06,8.97,10.61,21.48,0.0,0.04,0.08,2022-06-01,2022-06
1511,Arizona,USA-04,2022,06,2531.33,2138.14,29.38,7.2,5.7,0.08,2022-06-01,2022-06
1512,Arkansas,USA-05,2022,06,741.0,650.07,21.54,3.23,3.24,0.11,2022-06-01,2022-06
1513,California,USA-06,2022,06,17607.33,16667.14,42.18,30.97,31.24,0.08,2022-06-01,2022-06
1514,Colorado,USA-08,2022,06,2866.63,2449.73,42.54,7.3,6.86,0.12,2022-06-01,2022-06
1515,Connecticut,USA-09,2022,06,659.13,669.28,18.77,3.47,4.12,0.12,2022-06-01,2022-06
1516,Delaware,USA-10,2022,06,280.23,304.16,31.24,0.93,0.97,0.1,2022-06-01,2022-06
1517,District of Columbia,USA-11,2022,06,238.8,227.12,32.18,0.23,0.39,0.06,2022-06-01,2022-06
1518,Florida,USA-12,2022,06,10753.1,10489.88,48.84,41.67,38.14,0.18,2022-06-01,2022-06
1519,Georgia,USA-13,2022,06,2935.7,2325.69,21.81,12.03,9.11,0.09,2022-06-01,2022-06
1520,Guam,USA-66,2022,06,94.1,83.35,49.47,0.3,0.34,0.2,2022-06-01,2022-06
1521,Hawaii,USA-15,2022,06,1121.47,996.73,70.4,1.77,1.41,0.1,2022-06-01,2022-06
1522,Idaho,USA-16,2022,06,401.2,356.28,19.94,1.07,0.91,0.05,2022-06-01,2022-06
1523,Illinois,USA-17,2022,06,4285.53,4282.4,33.79,15.1,13.55,0.11,2022-06-01,2022-06
1524,Indiana,USA-18,2022,06,1380.73,1241.35,18.44,5.9,5.29,0.08,2022-06-01,2022-06
